TransactionID,CustomerID,Product,PurchaseDate,Amount
7856,2865,Course,2024-11-23 07:00:00,2476.76
7857,2092,Service,2024-11-23 08:00:00,3076.4
7858,2052,Service,2024-11-23 09:00:00,885.0
7859,2805,Service,2024-11-23 10:00:00,3914.92
7860,2520,Service,2024-11-23 11:00:00,1566.75
7861,2812,Subscription,2024-11-23 12:00:00,1134.01
7862,2098,Service,2024-11-23 13:00:00,2835.61
7863,2236,Course,2024-11-23 14:00:00,2110.54
7864,2901,Service,2024-11-23 15:00:00,4609.4
7865,2374,Subscription,2024-11-23 16:00:00,4412.31
7866,2581,Service,2024-11-23 17:00:00,2468.42
7867,2927,Service,2024-11-23 18:00:00,1860.39
7868,2557,Subscription,2024-11-23 19:00:00,1695.04
7869,2649,Subscription,2024-11-23 20:00:00,1411.06
7870,2234,Subscription,2024-11-23 21:00:00,2768.28
7871,2032,Subscription,2024-11-23 22:00:00,4044.4
7872,2289,Subscription,2024-11-23 23:00:00,1622.71
7873,2638,Subscription,2024-11-24 00:00:00,1031.46
7874,2579,Course,2024-11-24 01:00:00,2429.87
7875,2542,Service,2024-11-24 02:00:00,438.27
7876,2114,Service,2024-11-24 03:00:00,3536.27
7877,2204,Subscription,2024-11-24 04:00:00,2639.96
7878,2029,Subscription,2024-11-24 05:00:00,2532.24
7879,2643,Course,2024-11-24 06:00:00,1572.18
7880,2474,Course,2024-11-24 07:00:00,4532.9
7881,2697,Subscription,2024-11-24 08:00:00,543.38
7882,2253,Course,2024-11-24 09:00:00,4362.14
7883,2798,Course,2024-11-24 10:00:00,1945.86
7884,2905,Subscription,2024-11-24 11:00:00,4415.06
7885,2922,Subscription,2024-11-24 12:00:00,3670.93
7886,2386,Subscription,2024-11-24 13:00:00,610.44
7887,2062,Subscription,2024-11-24 14:00:00,4174.53
7888,2515,Service,2024-11-24 15:00:00,3442.67
7889,2430,Service,2024-11-24 16:00:00,258.28
7890,2580,Subscription,2024-11-24 17:00:00,755.14
7891,2537,Course,2024-11-24 18:00:00,3214.58
7892,2691,Subscription,2024-11-24 19:00:00,3346.74
7893,2141,Service,2024-11-24 20:00:00,3758.59
7894,2743,Course,2024-11-24 21:00:00,3629.2
7895,2300,Service,2024-11-24 22:00:00,3331.65
7896,2675,Subscription,2024-11-24 23:00:00,3854.57
7897,2311,Service,2024-11-25 00:00:00,2917.92
7898,2471,Service,2024-11-25 01:00:00,1377.88
7899,2393,Service,2024-11-25 02:00:00,4570.65
7900,2642,Course,2024-11-25 03:00:00,189.25
7901,2445,Service,2024-11-25 04:00:00,1896.15
7902,2758,Course,2024-11-25 05:00:00,3671.46
7903,2809,Subscription,2024-11-25 06:00:00,2193.06
7904,2172,Subscription,2024-11-25 07:00:00,221.69
7905,2576,Service,2024-11-25 08:00:00,423.31
7906,2031,Course,2024-11-25 09:00:00,3278.32
7907,2047,Subscription,2024-11-25 10:00:00,4827.84
7908,2130,Course,2024-11-25 11:00:00,2804.13
7909,2352,Course,2024-11-25 12:00:00,2583.11
7910,2978,Service,2024-11-25 13:00:00,1659.79
7911,2845,Service,2024-11-25 14:00:00,1357.78
7912,2622,Course,2024-11-25 15:00:00,202.83
7913,2581,Course,2024-11-25 16:00:00,1437.48
7914,2058,Service,2024-11-25 17:00:00,2300.64
7915,2106,Course,2024-11-25 18:00:00,1069.95
7916,2812,Service,2024-11-25 19:00:00,528.01
7917,2330,Course,2024-11-25 20:00:00,3616.87
7918,2768,Service,2024-11-25 21:00:00,4483.64
7919,2824,Course,2024-11-25 22:00:00,4690.18
7920,2683,Service,2024-11-25 23:00:00,3128.19
7921,2383,Course,2024-11-26 00:00:00,358.6
7922,2985,Subscription,2024-11-26 01:00:00,3730.23
7923,2162,Subscription,2024-11-26 02:00:00,639.47
7924,2997,Course,2024-11-26 03:00:00,3381.77
7925,2286,Subscription,2024-11-26 04:00:00,3918.89
7926,2071,Course,2024-11-26 05:00:00,3656.74
7927,2767,Course,2024-11-26 06:00:00,4764.23
7928,2454,Subscription,2024-11-26 07:00:00,3716.92
7929,2886,Course,2024-11-26 08:00:00,3496.73
7930,2567,Service,2024-11-26 09:00:00,1382.54
7931,2835,Course,2024-11-26 10:00:00,4631.37
7932,2397,Course,2024-11-26 11:00:00,979.76
7933,2515,Subscription,2024-11-26 12:00:00,4533.99
7934,2026,Service,2024-11-26 13:00:00,1632.05
7935,2313,Course,2024-11-26 14:00:00,737.8
7936,2126,Course,2024-11-26 15:00:00,4150.75
7937,2408,Course,2024-11-26 16:00:00,112.23
7938,2565,Course,2024-11-26 17:00:00,4177.23
7939,2198,Course,2024-11-26 18:00:00,1385.33
7940,2811,Course,2024-11-26 19:00:00,4435.13
7941,2188,Service,2024-11-26 20:00:00,3488.25
7942,2698,Service,2024-11-26 21:00:00,3364.3
7943,2817,Course,2024-11-26 22:00:00,1890.07
7944,2810,Course,2024-11-26 23:00:00,391.07
7945,2716,Subscription,2024-11-27 00:00:00,4167.36
7946,2484,Service,2024-11-27 01:00:00,937.43
7947,2450,Service,2024-11-27 02:00:00,1924.07
7948,2523,Course,2024-11-27 03:00:00,3041.74
7949,2871,Service,2024-11-27 04:00:00,2463.04
7950,2354,Service,2024-11-27 05:00:00,1073.44
7951,2986,Subscription,2024-11-27 06:00:00,789.02
7952,2658,Subscription,2024-11-27 07:00:00,703.91
7953,2597,Service,2024-11-27 08:00:00,4328.74
7954,2100,Service,2024-11-27 09:00:00,254.64
7955,2616,Service,2024-11-27 10:00:00,4887.37
7956,2948,Course,2024-11-27 11:00:00,1072.79
7957,2558,Subscription,2024-11-27 12:00:00,640.58
7958,2556,Course,2024-11-27 13:00:00,2927.16
7959,2278,Subscription,2024-11-27 14:00:00,491.93
7960,2693,Subscription,2024-11-27 15:00:00,3052.02
7961,2699,Subscription,2024-11-27 16:00:00,4268.07
7962,2990,Service,2024-11-27 17:00:00,334.7
7963,2626,Subscription,2024-11-27 18:00:00,4019.36
7964,2491,Course,2024-11-27 19:00:00,2032.94
7965,2255,Subscription,2024-11-27 20:00:00,881.5
7966,2381,Course,2024-11-27 21:00:00,962.87
7967,2892,Subscription,2024-11-27 22:00:00,4601.95
7968,2542,Subscription,2024-11-27 23:00:00,641.97
7969,2264,Service,2024-11-28 00:00:00,4347.24
7970,2610,Course,2024-11-28 01:00:00,2766.8
7971,2825,Subscription,2024-11-28 02:00:00,291.38
7972,2879,Subscription,2024-11-28 03:00:00,2375.93
7973,2329,Course,2024-11-28 04:00:00,4105.5
7974,2115,Subscription,2024-11-28 05:00:00,3658.39
7975,2276,Service,2024-11-28 06:00:00,2495.03
7976,2488,Course,2024-11-28 07:00:00,4314.24
7977,2281,Service,2024-11-28 08:00:00,689.79
7978,2275,Course,2024-11-28 09:00:00,4558.71
7979,2773,Course,2024-11-28 10:00:00,4247.56
7980,2843,Course,2024-11-28 11:00:00,3570.56
7981,2719,Subscription,2024-11-28 12:00:00,4107.65
7982,2896,Course,2024-11-28 13:00:00,2764.7
7983,2328,Course,2024-11-28 14:00:00,3408.3
7984,2211,Course,2024-11-28 15:00:00,2846.93
7985,2727,Service,2024-11-28 16:00:00,1841.6
7986,2923,Course,2024-11-28 17:00:00,2887.42
7987,2552,Subscription,2024-11-28 18:00:00,1361.58
7988,2992,Course,2024-11-28 19:00:00,2257.37
7989,2026,Course,2024-11-28 20:00:00,1475.8
7990,2027,Service,2024-11-28 21:00:00,702.15
7991,2702,Subscription,2024-11-28 22:00:00,1677.12
7992,2083,Subscription,2024-11-28 23:00:00,4274.74
7993,2896,Subscription,2024-11-29 00:00:00,1967.3
7994,2946,Course,2024-11-29 01:00:00,3765.22
7995,2682,Course,2024-11-29 02:00:00,958.47
7996,2413,Subscription,2024-11-29 03:00:00,2179.65
7997,2167,Subscription,2024-11-29 04:00:00,662.79
7998,2700,Service,2024-11-29 05:00:00,779.24
7999,2169,Subscription,2024-11-29 06:00:00,3125.44
8000,2801,Course,2024-11-29 07:00:00,3076.66
8001,2979,Course,2024-11-29 08:00:00,1145.52
8002,2229,Course,2024-11-29 09:00:00,2424.67
8003,2979,Service,2024-11-29 10:00:00,4330.2
8004,2609,Subscription,2024-11-29 11:00:00,953.59
8005,2367,Course,2024-11-29 12:00:00,194.13
8006,2528,Service,2024-11-29 13:00:00,3294.78
8007,2791,Service,2024-11-29 14:00:00,362.14
8008,2647,Course,2024-11-29 15:00:00,4901.71
8009,2538,Service,2024-11-29 16:00:00,3087.14
8010,2864,Service,2024-11-29 17:00:00,2404.94
8011,2524,Course,2024-11-29 18:00:00,2206.96
8012,2072,Service,2024-11-29 19:00:00,2908.05
8013,2645,Course,2024-11-29 20:00:00,544.06
8014,2106,Course,2024-11-29 21:00:00,4657.09
8015,2732,Service,2024-11-29 22:00:00,3165.65
8016,2885,Course,2024-11-29 23:00:00,1001.49
8017,2965,Course,2024-11-30 00:00:00,2856.65
8018,2689,Subscription,2024-11-30 01:00:00,752.96
8019,2282,Course,2024-11-30 02:00:00,186.01
8020,2133,Subscription,2024-11-30 03:00:00,3189.53
8021,2534,Subscription,2024-11-30 04:00:00,3277.57
8022,2975,Subscription,2024-11-30 05:00:00,2960.11
8023,2269,Subscription,2024-11-30 06:00:00,999.07
8024,2412,Service,2024-11-30 07:00:00,3056.81
8025,2673,Service,2024-11-30 08:00:00,376.9
8026,2619,Course,2024-11-30 09:00:00,3085.27
8027,2791,Course,2024-11-30 10:00:00,2814.68
8028,2865,Course,2024-11-30 11:00:00,3310.75
8029,2747,Service,2024-11-30 12:00:00,4487.83
8030,2018,Subscription,2024-11-30 13:00:00,4266.75
8031,2754,Service,2024-11-30 14:00:00,4905.21
8032,2117,Service,2024-11-30 15:00:00,4883.58
8033,2798,Course,2024-11-30 16:00:00,3884.37
8034,2794,Course,2024-11-30 17:00:00,4786.46
8035,2144,Course,2024-11-30 18:00:00,4349.69
8036,2717,Subscription,2024-11-30 19:00:00,3665.15
8037,2551,Subscription,2024-11-30 20:00:00,469.38
8038,2929,Service,2024-11-30 21:00:00,340.34
8039,2666,Subscription,2024-11-30 22:00:00,4204.24
8040,2688,Course,2024-11-30 23:00:00,2499.31
8041,2961,Subscription,2024-12-01 00:00:00,4091.57
8042,2753,Subscription,2024-12-01 01:00:00,1633.3
8043,2422,Subscription,2024-12-01 02:00:00,2048.48
8044,2898,Subscription,2024-12-01 03:00:00,3530.91
8045,2369,Course,2024-12-01 04:00:00,4585.1
8046,2646,Course,2024-12-01 05:00:00,530.03
8047,2558,Service,2024-12-01 06:00:00,4321.24
8048,2050,Service,2024-12-01 07:00:00,3985.76
8049,2678,Service,2024-12-01 08:00:00,1646.14
8050,2106,Subscription,2024-12-01 09:00:00,1840.56
8051,2216,Subscription,2024-12-01 10:00:00,327.66
8052,2658,Course,2024-12-01 11:00:00,177.13
8053,2923,Service,2024-12-01 12:00:00,2437.33
8054,2425,Course,2024-12-01 13:00:00,568.14
8055,2072,Service,2024-12-01 14:00:00,1050.61
8056,2988,Service,2024-12-01 15:00:00,4249.16
8057,2842,Service,2024-12-01 16:00:00,2898.04
8058,2785,Subscription,2024-12-01 17:00:00,3204.8
8059,2759,Service,2024-12-01 18:00:00,1018.65
8060,2446,Service,2024-12-01 19:00:00,4160.44
8061,2925,Subscription,2024-12-01 20:00:00,4353.1
8062,2186,Service,2024-12-01 21:00:00,2664.31
8063,2070,Subscription,2024-12-01 22:00:00,4571.53
8064,2974,Subscription,2024-12-01 23:00:00,4239.66
8065,2150,Course,2024-12-02 00:00:00,3683.49
8066,2246,Subscription,2024-12-02 01:00:00,3696.97
8067,2774,Subscription,2024-12-02 02:00:00,616.43
8068,2538,Subscription,2024-12-02 03:00:00,1427.1
8069,2935,Service,2024-12-02 04:00:00,427.55
8070,2652,Course,2024-12-02 05:00:00,142.54
8071,2099,Service,2024-12-02 06:00:00,875.72
8072,2910,Subscription,2024-12-02 07:00:00,4414.39
8073,2278,Subscription,2024-12-02 08:00:00,1275.38
8074,2563,Course,2024-12-02 09:00:00,4853.75
8075,2663,Course,2024-12-02 10:00:00,3026.73
8076,2944,Subscription,2024-12-02 11:00:00,1262.57
8077,2455,Subscription,2024-12-02 12:00:00,2535.94
8078,2104,Service,2024-12-02 13:00:00,1173.56
8079,2946,Subscription,2024-12-02 14:00:00,4921.47
8080,2601,Service,2024-12-02 15:00:00,4251.6
8081,2653,Course,2024-12-02 16:00:00,228.57
8082,2725,Service,2024-12-02 17:00:00,4744.1
8083,2233,Subscription,2024-12-02 18:00:00,3633.22
8084,2394,Service,2024-12-02 19:00:00,503.67
8085,2501,Service,2024-12-02 20:00:00,3386.12
8086,2695,Course,2024-12-02 21:00:00,3269.94
8087,2251,Service,2024-12-02 22:00:00,1172.06
8088,2521,Subscription,2024-12-02 23:00:00,3816.39
8089,2079,Service,2024-12-03 00:00:00,526.62
8090,2052,Service,2024-12-03 01:00:00,2498.28
8091,2898,Service,2024-12-03 02:00:00,148.62
8092,2921,Subscription,2024-12-03 03:00:00,4846.81
8093,2781,Service,2024-12-03 04:00:00,3782.66
8094,2226,Subscription,2024-12-03 05:00:00,878.38
8095,2051,Service,2024-12-03 06:00:00,1774.2
8096,2186,Course,2024-12-03 07:00:00,886.76
8097,2034,Course,2024-12-03 08:00:00,3856.43
8098,2803,Course,2024-12-03 09:00:00,388.59
8099,2742,Subscription,2024-12-03 10:00:00,4217.99
8100,2131,Subscription,2024-12-03 11:00:00,4716.76
8101,2632,Subscription,2024-12-03 12:00:00,3415.48
8102,2443,Service,2024-12-03 13:00:00,1143.53
8103,2838,Subscription,2024-12-03 14:00:00,1864.44
8104,2759,Subscription,2024-12-03 15:00:00,2438.48
8105,2432,Subscription,2024-12-03 16:00:00,3062.66
8106,2704,Subscription,2024-12-03 17:00:00,3376.45
8107,2497,Course,2024-12-03 18:00:00,2815.65
8108,2403,Service,2024-12-03 19:00:00,1821.44
8109,2323,Course,2024-12-03 20:00:00,4465.49
8110,2210,Service,2024-12-03 21:00:00,498.82
8111,2615,Service,2024-12-03 22:00:00,2384.65
8112,2329,Course,2024-12-03 23:00:00,3900.27
8113,2372,Subscription,2024-12-04 00:00:00,398.28
8114,2460,Course,2024-12-04 01:00:00,3556.14
8115,2133,Service,2024-12-04 02:00:00,4116.59
8116,2835,Service,2024-12-04 03:00:00,3338.07
8117,2651,Subscription,2024-12-04 04:00:00,163.39
8118,2121,Course,2024-12-04 05:00:00,982.67
8119,2606,Service,2024-12-04 06:00:00,1776.35
8120,2452,Course,2024-12-04 07:00:00,1245.08
8121,2965,Subscription,2024-12-04 08:00:00,4817.0
8122,2129,Subscription,2024-12-04 09:00:00,3292.81
8123,2091,Service,2024-12-04 10:00:00,1555.16
8124,2604,Subscription,2024-12-04 11:00:00,4655.52
8125,2575,Service,2024-12-04 12:00:00,3728.91
8126,2029,Service,2024-12-04 13:00:00,1494.58
8127,2722,Subscription,2024-12-04 14:00:00,1956.52
8128,2524,Subscription,2024-12-04 15:00:00,1077.2
8129,2333,Course,2024-12-04 16:00:00,4858.26
8130,2297,Course,2024-12-04 17:00:00,2634.75
8131,2130,Service,2024-12-04 18:00:00,4490.68
8132,2293,Course,2024-12-04 19:00:00,1797.85
8133,2173,Service,2024-12-04 20:00:00,4318.12
8134,2720,Subscription,2024-12-04 21:00:00,364.05
8135,2944,Subscription,2024-12-04 22:00:00,4912.24
8136,2024,Course,2024-12-04 23:00:00,4568.97
8137,2099,Service,2024-12-05 00:00:00,1879.69
8138,2406,Service,2024-12-05 01:00:00,3896.14
8139,2356,Course,2024-12-05 02:00:00,3786.06
8140,2139,Service,2024-12-05 03:00:00,4516.15
8141,2503,Service,2024-12-05 04:00:00,1605.55
8142,2826,Subscription,2024-12-05 05:00:00,2381.05
8143,2174,Service,2024-12-05 06:00:00,4338.5
8144,2029,Service,2024-12-05 07:00:00,3915.04
8145,2931,Service,2024-12-05 08:00:00,2027.99
8146,2496,Course,2024-12-05 09:00:00,4244.05
8147,2655,Course,2024-12-05 10:00:00,330.07
8148,2828,Course,2024-12-05 11:00:00,3932.03
8149,2351,Service,2024-12-05 12:00:00,1113.15
8150,2554,Service,2024-12-05 13:00:00,1501.99
8151,2299,Course,2024-12-05 14:00:00,2516.75
8152,2720,Course,2024-12-05 15:00:00,2303.7
8153,2842,Service,2024-12-05 16:00:00,2650.79
8154,2945,Service,2024-12-05 17:00:00,2769.4
8155,2192,Subscription,2024-12-05 18:00:00,1724.49
8156,2672,Course,2024-12-05 19:00:00,958.61
8157,2064,Service,2024-12-05 20:00:00,3865.56
8158,2755,Course,2024-12-05 21:00:00,2059.88
8159,2770,Course,2024-12-05 22:00:00,2578.62
8160,2664,Course,2024-12-05 23:00:00,3259.01
8161,2215,Subscription,2024-12-06 00:00:00,4557.23
8162,2834,Service,2024-12-06 01:00:00,3567.01
8163,2166,Service,2024-12-06 02:00:00,322.75
8164,2543,Course,2024-12-06 03:00:00,4208.95
8165,2883,Service,2024-12-06 04:00:00,4947.84
8166,2232,Subscription,2024-12-06 05:00:00,2415.18
8167,2794,Course,2024-12-06 06:00:00,4850.99
8168,2541,Subscription,2024-12-06 07:00:00,2781.91
8169,2195,Subscription,2024-12-06 08:00:00,2352.12
8170,2506,Service,2024-12-06 09:00:00,1723.88
8171,2334,Service,2024-12-06 10:00:00,3322.02
8172,2768,Subscription,2024-12-06 11:00:00,1226.12
8173,2793,Service,2024-12-06 12:00:00,614.18
8174,2304,Subscription,2024-12-06 13:00:00,233.46
8175,2833,Subscription,2024-12-06 14:00:00,1532.66
8176,2437,Course,2024-12-06 15:00:00,2039.28
8177,2323,Subscription,2024-12-06 16:00:00,2805.18
8178,2502,Subscription,2024-12-06 17:00:00,1534.47
8179,2858,Service,2024-12-06 18:00:00,4921.89
8180,2914,Course,2024-12-06 19:00:00,1529.55
8181,2393,Service,2024-12-06 20:00:00,2260.78
8182,2806,Course,2024-12-06 21:00:00,606.05
8183,2599,Service,2024-12-06 22:00:00,1377.07
8184,2149,Subscription,2024-12-06 23:00:00,336.83
8185,2761,Course,2024-12-07 00:00:00,2841.59
8186,2833,Course,2024-12-07 01:00:00,3780.22
8187,2405,Course,2024-12-07 02:00:00,1058.98
8188,2283,Course,2024-12-07 03:00:00,1902.76
8189,2362,Service,2024-12-07 04:00:00,181.42
8190,2379,Service,2024-12-07 05:00:00,4213.66
8191,2198,Course,2024-12-07 06:00:00,3921.82
8192,2556,Course,2024-12-07 07:00:00,409.94
8193,2356,Course,2024-12-07 08:00:00,1887.85
8194,2540,Service,2024-12-07 09:00:00,4780.9
8195,2429,Course,2024-12-07 10:00:00,2020.93
8196,2017,Course,2024-12-07 11:00:00,2678.42
8197,2639,Course,2024-12-07 12:00:00,1840.69
8198,2379,Service,2024-12-07 13:00:00,3021.04
8199,2680,Subscription,2024-12-07 14:00:00,4892.97
8200,2506,Subscription,2024-12-07 15:00:00,4987.76
8201,2756,Service,2024-12-07 16:00:00,3896.1
8202,2899,Subscription,2024-12-07 17:00:00,2081.12
8203,2076,Course,2024-12-07 18:00:00,2522.72
8204,2231,Course,2024-12-07 19:00:00,1847.98
8205,2716,Service,2024-12-07 20:00:00,4929.32
8206,2962,Service,2024-12-07 21:00:00,3568.03
8207,2248,Subscription,2024-12-07 22:00:00,2299.76
8208,2302,Subscription,2024-12-07 23:00:00,159.36
8209,2726,Course,2024-12-08 00:00:00,2650.37
8210,2215,Service,2024-12-08 01:00:00,4921.25
8211,2158,Subscription,2024-12-08 02:00:00,2663.0
8212,2069,Subscription,2024-12-08 03:00:00,993.89
8213,2393,Course,2024-12-08 04:00:00,208.26
8214,2085,Course,2024-12-08 05:00:00,1838.05
8215,2267,Course,2024-12-08 06:00:00,4599.32
8216,2069,Course,2024-12-08 07:00:00,4983.12
8217,2611,Subscription,2024-12-08 08:00:00,4732.3
8218,2347,Service,2024-12-08 09:00:00,3674.16
8219,2962,Service,2024-12-08 10:00:00,2834.9
8220,2728,Course,2024-12-08 11:00:00,2994.36
8221,2927,Course,2024-12-08 12:00:00,2741.06
8222,2673,Subscription,2024-12-08 13:00:00,3564.54
8223,2423,Course,2024-12-08 14:00:00,2152.48
8224,2606,Service,2024-12-08 15:00:00,3379.1
8225,2174,Course,2024-12-08 16:00:00,695.9
8226,2677,Service,2024-12-08 17:00:00,1401.91
8227,2115,Course,2024-12-08 18:00:00,4196.41
8228,2220,Course,2024-12-08 19:00:00,4528.37
8229,2956,Service,2024-12-08 20:00:00,2741.14
8230,2031,Subscription,2024-12-08 21:00:00,255.01
8231,2523,Subscription,2024-12-08 22:00:00,4642.17
8232,2343,Course,2024-12-08 23:00:00,3540.11
8233,2377,Course,2024-12-09 00:00:00,2128.74
8234,2130,Service,2024-12-09 01:00:00,3032.06
8235,3000,Service,2024-12-09 02:00:00,2205.9
8236,2617,Course,2024-12-09 03:00:00,2380.16
8237,2539,Service,2024-12-09 04:00:00,4445.37
8238,2739,Subscription,2024-12-09 05:00:00,889.31
8239,2002,Subscription,2024-12-09 06:00:00,607.98
8240,2871,Service,2024-12-09 07:00:00,113.37
8241,2101,Service,2024-12-09 08:00:00,1638.6
8242,2533,Service,2024-12-09 09:00:00,822.33
8243,2058,Subscription,2024-12-09 10:00:00,1177.93
8244,2389,Course,2024-12-09 11:00:00,155.07
8245,2692,Service,2024-12-09 12:00:00,1213.26
8246,2941,Service,2024-12-09 13:00:00,1730.29
8247,2341,Service,2024-12-09 14:00:00,254.68
8248,2861,Course,2024-12-09 15:00:00,3078.73
8249,2020,Service,2024-12-09 16:00:00,2887.12
8250,2255,Service,2024-12-09 17:00:00,575.48
8251,2317,Subscription,2024-12-09 18:00:00,3015.55
8252,2038,Service,2024-12-09 19:00:00,4993.4
8253,2660,Subscription,2024-12-09 20:00:00,4727.9
8254,2537,Course,2024-12-09 21:00:00,113.09
8255,2386,Service,2024-12-09 22:00:00,3997.35
8256,2633,Service,2024-12-09 23:00:00,1832.67
8257,2928,Subscription,2024-12-10 00:00:00,411.89
8258,2026,Course,2024-12-10 01:00:00,1550.32
8259,2454,Course,2024-12-10 02:00:00,1676.51
8260,2681,Subscription,2024-12-10 03:00:00,2663.9
8261,2323,Course,2024-12-10 04:00:00,3339.31
8262,2737,Course,2024-12-10 05:00:00,3770.37
8263,2513,Course,2024-12-10 06:00:00,1304.92
8264,2819,Course,2024-12-10 07:00:00,1676.68
8265,2773,Course,2024-12-10 08:00:00,1611.07
8266,2013,Course,2024-12-10 09:00:00,1877.41
8267,2915,Course,2024-12-10 10:00:00,4998.32
8268,2908,Course,2024-12-10 11:00:00,3911.92
8269,2560,Service,2024-12-10 12:00:00,4877.45
8270,2921,Subscription,2024-12-10 13:00:00,3496.24
8271,2825,Course,2024-12-10 14:00:00,2090.73
8272,2371,Subscription,2024-12-10 15:00:00,2009.75
8273,2291,Course,2024-12-10 16:00:00,2494.05
8274,2332,Course,2024-12-10 17:00:00,2142.66
8275,2606,Service,2024-12-10 18:00:00,4158.8
8276,2261,Subscription,2024-12-10 19:00:00,2378.51
8277,2994,Subscription,2024-12-10 20:00:00,1548.51
8278,2790,Service,2024-12-10 21:00:00,3896.82
8279,2871,Service,2024-12-10 22:00:00,4286.66
8280,2205,Subscription,2024-12-10 23:00:00,2160.1
8281,2697,Course,2024-12-11 00:00:00,3372.26
8282,2687,Course,2024-12-11 01:00:00,388.14
8283,2950,Subscription,2024-12-11 02:00:00,2694.38
8284,2387,Course,2024-12-11 03:00:00,320.41
8285,2892,Service,2024-12-11 04:00:00,243.04
8286,2821,Service,2024-12-11 05:00:00,3103.33
8287,2468,Service,2024-12-11 06:00:00,1586.34
8288,2415,Subscription,2024-12-11 07:00:00,3738.43
8289,2069,Subscription,2024-12-11 08:00:00,4490.8
8290,2472,Subscription,2024-12-11 09:00:00,783.02
8291,2104,Course,2024-12-11 10:00:00,3650.16
8292,2758,Subscription,2024-12-11 11:00:00,2621.15
8293,2161,Subscription,2024-12-11 12:00:00,649.38
8294,2200,Service,2024-12-11 13:00:00,3292.8
8295,2216,Course,2024-12-11 14:00:00,3086.39
8296,2946,Course,2024-12-11 15:00:00,2626.65
8297,2212,Service,2024-12-11 16:00:00,4639.71
8298,2508,Course,2024-12-11 17:00:00,2653.29
8299,2016,Subscription,2024-12-11 18:00:00,4953.52
8300,2498,Course,2024-12-11 19:00:00,2595.22
8301,2884,Service,2024-12-11 20:00:00,667.67
8302,2332,Course,2024-12-11 21:00:00,2405.31
8303,2717,Service,2024-12-11 22:00:00,993.41
8304,2877,Subscription,2024-12-11 23:00:00,3025.95
8305,2551,Subscription,2024-12-12 00:00:00,3496.35
8306,2601,Service,2024-12-12 01:00:00,2395.33
8307,2942,Subscription,2024-12-12 02:00:00,578.74
8308,2256,Subscription,2024-12-12 03:00:00,2396.34
8309,2992,Course,2024-12-12 04:00:00,499.13
8310,2766,Subscription,2024-12-12 05:00:00,3442.42
8311,2728,Service,2024-12-12 06:00:00,3972.8
8312,2880,Subscription,2024-12-12 07:00:00,4815.66
8313,2815,Course,2024-12-12 08:00:00,829.13
8314,2172,Service,2024-12-12 09:00:00,2708.86
8315,2649,Subscription,2024-12-12 10:00:00,2880.93
8316,3000,Subscription,2024-12-12 11:00:00,4620.14
8317,2498,Subscription,2024-12-12 12:00:00,3173.66
8318,2471,Service,2024-12-12 13:00:00,813.0
8319,2384,Course,2024-12-12 14:00:00,2238.12
8320,2690,Service,2024-12-12 15:00:00,3308.34
8321,2589,Service,2024-12-12 16:00:00,3531.39
8322,2700,Course,2024-12-12 17:00:00,4329.06
8323,2507,Service,2024-12-12 18:00:00,984.48
8324,2992,Service,2024-12-12 19:00:00,4762.56
8325,2527,Subscription,2024-12-12 20:00:00,389.78
8326,2804,Service,2024-12-12 21:00:00,4920.43
8327,2831,Subscription,2024-12-12 22:00:00,4303.06
8328,2325,Service,2024-12-12 23:00:00,3335.34
8329,2214,Subscription,2024-12-13 00:00:00,3701.48
8330,2208,Subscription,2024-12-13 01:00:00,456.19
8331,2169,Subscription,2024-12-13 02:00:00,303.25
8332,2330,Course,2024-12-13 03:00:00,598.65
8333,2280,Service,2024-12-13 04:00:00,528.06
8334,2978,Service,2024-12-13 05:00:00,2782.17
8335,2305,Service,2024-12-13 06:00:00,1155.68
8336,2146,Course,2024-12-13 07:00:00,4315.01
8337,2775,Subscription,2024-12-13 08:00:00,2284.17
8338,2516,Service,2024-12-13 09:00:00,3508.0
8339,2090,Course,2024-12-13 10:00:00,3299.08
8340,2453,Course,2024-12-13 11:00:00,1667.28
8341,2060,Service,2024-12-13 12:00:00,1291.52
8342,2311,Subscription,2024-12-13 13:00:00,1778.04
8343,2528,Course,2024-12-13 14:00:00,4003.63
8344,2227,Service,2024-12-13 15:00:00,2972.76
8345,2474,Subscription,2024-12-13 16:00:00,1342.34
8346,2978,Course,2024-12-13 17:00:00,4107.45
8347,2541,Course,2024-12-13 18:00:00,368.32
8348,2663,Service,2024-12-13 19:00:00,3526.0
8349,2757,Service,2024-12-13 20:00:00,2251.59
8350,2782,Subscription,2024-12-13 21:00:00,3683.32
8351,2079,Service,2024-12-13 22:00:00,4644.56
8352,2433,Service,2024-12-13 23:00:00,3775.17
8353,2801,Subscription,2024-12-14 00:00:00,2265.63
8354,2153,Service,2024-12-14 01:00:00,839.78
8355,2789,Subscription,2024-12-14 02:00:00,4051.12
8356,2401,Subscription,2024-12-14 03:00:00,2357.46
8357,2279,Subscription,2024-12-14 04:00:00,469.03
8358,2057,Service,2024-12-14 05:00:00,3623.37
8359,2977,Subscription,2024-12-14 06:00:00,1530.07
8360,2186,Service,2024-12-14 07:00:00,339.55
8361,2398,Subscription,2024-12-14 08:00:00,4523.48
8362,2605,Service,2024-12-14 09:00:00,2467.2
8363,2788,Subscription,2024-12-14 10:00:00,1476.71
8364,2158,Course,2024-12-14 11:00:00,3610.29
